user_id,location,age,gender
14144,Kebumen,52,Female
14145,Kebumen,40,Male
14146,Kebumen,52,Female
14147,Magelang,39,Male
14148,Magelang,46,Male
14149,Temanggung,19,Female
14150,Wonosobo,27,Male
14151,Wonosobo,51,Female
14152,Magelang,30,Female
14153,Magelang,37,Female
14154,Kebumen,44,Male
14155,Kebumen,46,Female
14156,Wonosobo,44,Female
14157,Magelang,42,Male
14158,Purworejo,38,Female
14159,Wonosobo,48,Male
14160,Magelang,25,Male
14161,Purworejo,54,Female
14162,Kebumen,42,Male
14163,Temanggung,35,Male
14164,Purworejo,16,Male
14165,Magelang,27,Male
14166,Magelang,31,Male
14167,Purworejo,37,Female
14168,Wonosobo,60,Male
14169,Magelang,40,Male
14170,Kebumen,20,Female
14171,Wonosobo,48,Female
14172,Purworejo,48,Female
14173,Wonosobo,18,Female
14174,Temanggung,40,Male
14175,Magelang,15,Male
14176,Magelang,28,Female
14177,Wonosobo,46,Male
14178,Wonosobo,26,Female
14179,Temanggung,41,Male
14180,Kebumen,46,Female
14181,Purworejo,45,Male
14182,Wonosobo,30,Male
14183,Wonosobo,60,Male
14184,Kebumen,17,Male
14185,Magelang,41,Female
14186,Purworejo,48,Male
14187,Purworejo,53,Male
14188,Temanggung,26,Female
14189,Wonosobo,27,Male
14190,Purworejo,25,Male
14191,Kebumen,37,Female
14192,Kebumen,53,Male
14193,Kebumen,24,Male
14194,Kebumen,53,Female
14195,Wonosobo,48,Female
14196,Temanggung,21,Male
14197,Wonosobo,53,Male
14198,Magelang,21,Female
14199,Temanggung,36,Female
14200,Magelang,21,Male
14201,Temanggung,55,Male
14202,Wonosobo,30,Female
14203,Purworejo,56,Female
14204,Kebumen,36,Female
14205,Wonosobo,34,Male
14206,Purworejo,42,Male
14207,Magelang,45,Female
14208,Purworejo,15,Female
14209,Kebumen,30,Male
14210,Temanggung,20,Male
14211,Magelang,16,Male
14212,Purworejo,20,Female
14213,Purworejo,25,Male
14214,Kebumen,54,Male
14215,Temanggung,15,Male
14216,Magelang,19,Female
14217,Purworejo,36,Female
14218,Purworejo,39,Male
14219,Wonosobo,47,Female
14220,Kebumen,49,Female
14221,Temanggung,32,Male
14222,Kebumen,29,Female
14223,Kebumen,20,Female
14224,Wonosobo,15,Male
14225,Purworejo,33,Female
14226,Magelang,30,Female
14227,Kebumen,28,Female
14228,Temanggung,27,Male
14229,Temanggung,20,Female
14230,Purworejo,20,Male
14231,Wonosobo,58,Female
14232,Wonosobo,40,Female
14233,Kebumen,33,Male
14234,Magelang,33,Male
14235,Purworejo,17,Female
14236,Magelang,45,Female
14237,Temanggung,36,Female
14238,Kebumen,18,Male
14239,Wonosobo,47,Male
14240,Magelang,23,Female
14241,Magelang,52,Male
14242,Wonosobo,59,Male
14243,Purworejo,49,Male
14244,Kebumen,48,Male
14245,Magelang,34,Male
14246,Wonosobo,59,Female
14247,Wonosobo,32,Female
14248,Magelang,44,Female
14249,Magelang,52,Male
14250,Kebumen,18,Male
14251,Wonosobo,42,Male
14252,Purworejo,28,Male
14253,Purworejo,24,Male
14254,Kebumen,29,Female
14255,Kebumen,55,Male
14256,Magelang,40,Male
14257,Purworejo,59,Male
14258,Magelang,53,Male
14259,Wonosobo,40,Female
14260,Purworejo,34,Male
14261,Magelang,17,Female
14262,Kebumen,45,Female
14263,Temanggung,46,Male
14264,Kebumen,36,Female
14265,Wonosobo,58,Male
14266,Temanggung,37,Male
14267,Magelang,17,Male
14268,Wonosobo,35,Male
14269,Wonosobo,50,Female
14270,Wonosobo,53,Female
14271,Kebumen,38,Male
14272,Kebumen,43,Male
14273,Wonosobo,42,Male
14274,Temanggung,30,Female
14275,Kebumen,49,Female
14276,Temanggung,28,Male
14277,Kebumen,21,Male
14278,Temanggung,42,Male
14279,Wonosobo,58,Male
14280,Purworejo,24,Female
14281,Magelang,26,Male
14282,Wonosobo,41,Male
14283,Temanggung,53,Female
14284,Magelang,24,Male
14285,Purworejo,43,Female
14286,Purworejo,50,Male
14287,Kebumen,53,Male
14288,Magelang,48,Female
14289,Purworejo,22,Female
14290,Magelang,50,Male
14291,Purworejo,31,Female
14292,Purworejo,52,Female
14293,Purworejo,40,Female
14294,Magelang,34,Male
14295,Magelang,15,Male
14296,Purworejo,58,Female
14297,Temanggung,45,Female
14298,Wonosobo,50,Male
14299,Purworejo,27,Female
14300,Magelang,51,Female
14301,Magelang,53,Female
14302,Magelang,54,Female
14303,Purworejo,19,Male
14304,Kebumen,25,Male
14305,Temanggung,56,Male
14306,Purworejo,15,Male
14307,Purworejo,29,Male
14308,Kebumen,47,Female
14309,Purworejo,23,Male
14310,Temanggung,56,Male
14311,Magelang,34,Female
14312,Temanggung,47,Male
14313,Kebumen,47,Male
14314,Kebumen,55,Male
14315,Magelang,48,Female
14316,Purworejo,54,Male
14317,Kebumen,23,Male
14318,Purworejo,23,Female
14319,Kebumen,52,Female
14320,Kebumen,43,Male
14321,Kebumen,59,Female
14322,Magelang,43,Male
14323,Kebumen,57,Female
14324,Wonosobo,49,Male
14325,Kebumen,23,Female
14326,Wonosobo,31,Male
14327,Kebumen,60,Female
14328,Kebumen,19,Female
14329,Purworejo,48,Female
14330,Wonosobo,39,Female
14331,Temanggung,36,Female
14332,Temanggung,52,Male
14333,Purworejo,44,Male
14334,Wonosobo,45,Female
14335,Temanggung,37,Male
14336,Kebumen,51,Female
14337,Kebumen,54,Male
14338,Wonosobo,50,Female
14339,Kebumen,43,Male
14340,Kebumen,57,Male
14341,Magelang,53,Female
14342,Purworejo,57,Female
14343,Wonosobo,41,Male
14344,Temanggung,24,Female
14345,Wonosobo,49,Male
14346,Kebumen,46,Female
14347,Purworejo,24,Female
14348,Kebumen,37,Female
14349,Temanggung,38,Female
14350,Wonosobo,55,Male
14351,Kebumen,43,Female
14352,Temanggung,49,Male
14353,Temanggung,54,Male
14354,Purworejo,19,Female
14355,Magelang,45,Female
14356,Purworejo,45,Female
14357,Wonosobo,24,Male
14358,Purworejo,26,Female
14359,Magelang,23,Female
14360,Wonosobo,56,Female
14361,Wonosobo,46,Female
14362,Temanggung,26,Male
14363,Purworejo,21,Male
14364,Temanggung,21,Female
14365,Wonosobo,21,Male
14366,Kebumen,53,Female
14367,Kebumen,28,Female
14368,Magelang,48,Male
14369,Temanggung,55,Male
14370,Purworejo,40,Male
14371,Magelang,27,Male
14372,Magelang,27,Female
14373,Wonosobo,34,Female
14374,Wonosobo,53,Male
14375,Purworejo,23,Female
14376,Temanggung,17,Male
14377,Purworejo,19,Male
14378,Purworejo,15,Female
14379,Magelang,20,Female
14380,Temanggung,58,Male
14381,Wonosobo,36,Male
14382,Kebumen,25,Female
14383,Kebumen,26,Male
14384,Magelang,19,Female
14385,Temanggung,46,Male
14386,Purworejo,24,Male
14387,Wonosobo,43,Male
14388,Kebumen,55,Male
14389,Wonosobo,46,Female
14390,Temanggung,28,Male
14391,Magelang,18,Female
14392,Magelang,34,Female
14393,Purworejo,28,Male
14394,Purworejo,15,Female
14395,Temanggung,20,Male
14396,Purworejo,23,Female
14397,Kebumen,25,Female
14398,Magelang,50,Female
14399,Magelang,59,Male
14400,Wonosobo,19,Female
14401,Magelang,22,Male
14402,Purworejo,55,Female
14403,Purworejo,56,Male
14404,Kebumen,57,Female
14405,Temanggung,38,Male
14406,Temanggung,15,Male
14407,Purworejo,44,Male
14408,Purworejo,41,Male
14409,Wonosobo,60,Female
14410,Purworejo,40,Male
14411,Purworejo,37,Female
14412,Kebumen,56,Female
14413,Purworejo,32,Male
14414,Kebumen,22,Male
14415,Temanggung,43,Male
14416,Purworejo,43,Male
14417,Purworejo,26,Female
14418,Wonosobo,32,Female
14419,Kebumen,35,Female
14420,Magelang,38,Male
14421,Wonosobo,24,Male
14422,Purworejo,56,Male
14423,Temanggung,45,Female
14424,Magelang,51,Male
14425,Magelang,57,Female
14426,Magelang,56,Male
14427,Wonosobo,33,Female
14428,Kebumen,30,Female
14429,Purworejo,35,Male
14430,Purworejo,44,Female
14431,Wonosobo,47,Female
14432,Purworejo,46,Female
14433,Temanggung,20,Male
14434,Wonosobo,25,Male
14435,Magelang,57,Male
14436,Kebumen,45,Male
14437,Purworejo,60,Male
14438,Purworejo,35,Female
14439,Temanggung,16,Male
14440,Magelang,40,Female
14441,Wonosobo,29,Male
14442,Purworejo,54,Male
14443,Wonosobo,16,Male
14444,Temanggung,34,Male
14445,Magelang,29,Male
14446,Temanggung,59,Male
14447,Wonosobo,22,Female
14448,Kebumen,54,Male
14449,Wonosobo,53,Female
14450,Magelang,42,Male
14451,Temanggung,19,Male
14452,Purworejo,37,Female
14453,Magelang,15,Male
14454,Purworejo,48,Female
14455,Wonosobo,36,Male
14456,Purworejo,38,Male
14457,Kebumen,55,Male
14458,Kebumen,36,Male
14459,Wonosobo,31,Male
14460,Temanggung,57,Male
14461,Temanggung,54,Male
14462,Magelang,19,Female
14463,Magelang,21,Female
14464,Purworejo,32,Female
14465,Temanggung,29,Male
14466,Purworejo,41,Female
14467,Magelang,46,Male
14468,Temanggung,34,Male
14469,Kebumen,47,Female
14470,Temanggung,56,Female
14471,Magelang,47,Male
14472,Temanggung,40,Female
14473,Temanggung,41,Female
14474,Kebumen,42,Male
14475,Temanggung,21,Female
14476,Wonosobo,56,Female
14477,Purworejo,53,Female
14478,Kebumen,21,Female
14479,Purworejo,23,Female
14480,Wonosobo,60,Male
14481,Purworejo,34,Male
14482,Kebumen,51,Female
14483,Magelang,42,Male
14484,Kebumen,39,Female
14485,Kebumen,27,Male
14486,Magelang,21,Female
14487,Wonosobo,28,Female
14488,Wonosobo,24,Male
14489,Kebumen,32,Male
14490,Temanggung,47,Female
14491,Magelang,21,Male
14492,Wonosobo,25,Male
14493,Kebumen,18,Female
14494,Temanggung,35,Male
14495,Wonosobo,26,Female
14496,Purworejo,50,Female
14497,Temanggung,58,Female
14498,Kebumen,21,Male
14499,Temanggung,26,Female
14500,Purworejo,24,Female
14501,Kebumen,27,Male
14502,Wonosobo,26,Female
14503,Purworejo,24,Female
14504,Wonosobo,31,Male
14505,Kebumen,18,Male
14506,Wonosobo,27,Female
14507,Purworejo,19,Male
14508,Temanggung,44,Female
14509,Wonosobo,50,Male
14510,Kebumen,58,Male
14511,Wonosobo,57,Female
14512,Purworejo,48,Male
14513,Kebumen,31,Male
14514,Wonosobo,36,Male
14515,Temanggung,23,Male
14516,Kebumen,55,Male
14517,Temanggung,40,Female
14518,Wonosobo,36,Female
14519,Wonosobo,17,Male
14520,Purworejo,28,Female
14521,Kebumen,18,Female
14522,Kebumen,56,Male
14523,Kebumen,20,Female
14524,Purworejo,53,Female
14525,Temanggung,46,Female
14526,Wonosobo,35,Male
14527,Kebumen,22,Male
14528,Magelang,15,Male
14529,Temanggung,47,Female
14530,Temanggung,40,Male
14531,Magelang,54,Female
14532,Kebumen,24,Female
14533,Kebumen,26,Female
14534,Temanggung,41,Female
14535,Purworejo,46,Female
14536,Temanggung,34,Male
14537,Kebumen,27,Male
14538,Wonosobo,15,Male
14539,Wonosobo,49,Male
14540,Magelang,26,Male
14541,Temanggung,30,Female
14542,Magelang,36,Female
14543,Wonosobo,40,Female
14544,Kebumen,57,Male
14545,Temanggung,55,Male
14546,Kebumen,54,Female
14547,Temanggung,31,Female
14548,Temanggung,50,Female
14549,Wonosobo,53,Female
14550,Wonosobo,58,Male
14551,Magelang,31,Female
14552,Temanggung,52,Female
14553,Wonosobo,19,Male
14554,Purworejo,24,Female
14555,Temanggung,17,Male
14556,Wonosobo,53,Male
14557,Temanggung,19,Male
14558,Purworejo,34,Female
14559,Kebumen,56,Female
14560,Purworejo,17,Male
14561,Wonosobo,60,Male
14562,Magelang,32,Male
14563,Wonosobo,38,Female
14564,Temanggung,33,Female
14565,Temanggung,45,Female
14566,Kebumen,24,Female
14567,Magelang,19,Female
14568,Purworejo,33,Male
14569,Temanggung,41,Male
14570,Kebumen,41,Male
14571,Purworejo,39,Female
14572,Wonosobo,26,Female
14573,Temanggung,38,Female
14574,Temanggung,26,Female
14575,Kebumen,48,Male
14576,Purworejo,33,Male
14577,Temanggung,31,Female
14578,Magelang,23,Male
14579,Magelang,54,Female
14580,Temanggung,33,Female
14581,Purworejo,52,Female
14582,Purworejo,28,Male
14583,Kebumen,52,Male
14584,Temanggung,17,Male
14585,Purworejo,53,Male
14586,Temanggung,26,Male
14587,Magelang,19,Male
14588,Kebumen,41,Male
14589,Kebumen,50,Female
14590,Temanggung,27,Female
14591,Purworejo,38,Male
14592,Temanggung,20,Female
14593,Kebumen,48,Male
14594,Wonosobo,60,Male
14595,Temanggung,28,Female
14596,Magelang,46,Female
14597,Magelang,58,Female
14598,Purworejo,28,Female
14599,Purworejo,43,Female
14600,Magelang,25,Female
14601,Kebumen,57,Female
14602,Magelang,28,Female
14603,Magelang,26,Male
14604,Temanggung,33,Male
14605,Wonosobo,21,Female
14606,Purworejo,35,Male
14607,Kebumen,60,Male
14608,Purworejo,59,Male
14609,Temanggung,56,Female
14610,Purworejo,42,Male
14611,Kebumen,42,Male
14612,Purworejo,29,Male
14613,Temanggung,17,Female
14614,Temanggung,45,Female
14615,Wonosobo,18,Male
14616,Temanggung,57,Male
14617,Magelang,19,Male
14618,Magelang,39,Male
14619,Purworejo,34,Male
14620,Wonosobo,20,Female
14621,Wonosobo,52,Male
14622,Magelang,39,Male
14623,Kebumen,33,Female
14624,Wonosobo,18,Female
14625,Kebumen,38,Male
14626,Temanggung,45,Male
14627,Wonosobo,34,Female
14628,Temanggung,49,Male
14629,Purworejo,47,Female
14630,Temanggung,27,Female
14631,Temanggung,48,Female
14632,Kebumen,32,Female
14633,Magelang,30,Female
14634,Magelang,56,Female
14635,Temanggung,29,Male
14636,Temanggung,23,Male
14637,Kebumen,35,Male
14638,Wonosobo,29,Female
14639,Wonosobo,55,Male
14640,Purworejo,57,Female
14641,Purworejo,57,Male
14642,Kebumen,20,Male
14643,Kebumen,57,Female
14644,Kebumen,16,Male
14645,Magelang,45,Female
14646,Purworejo,59,Male
14647,Purworejo,19,Female
14648,Temanggung,58,Female
14649,Temanggung,19,Female
14650,Temanggung,44,Male
14651,Wonosobo,60,Male
14652,Magelang,39,Male
14653,Kebumen,17,Male
14654,Temanggung,17,Male
14655,Kebumen,19,Male
14656,Wonosobo,15,Male
14657,Magelang,51,Male
14658,Temanggung,59,Female
14659,Wonosobo,29,Male
14660,Temanggung,29,Male
14661,Wonosobo,59,Male
14662,Purworejo,29,Female
14663,Magelang,34,Female
14664,Wonosobo,27,Male
14665,Magelang,59,Male
14666,Purworejo,42,Female
14667,Temanggung,35,Female
14668,Kebumen,22,Female
14669,Temanggung,30,Female
14670,Temanggung,25,Male
14671,Temanggung,16,Female
14672,Wonosobo,25,Female
14673,Purworejo,43,Female
14674,Magelang,54,Female
14675,Wonosobo,38,Male
14676,Magelang,29,Male
14677,Kebumen,19,Female
14678,Purworejo,19,Female
14679,Magelang,47,Male
14680,Kebumen,60,Male
14681,Purworejo,51,Male
14682,Magelang,25,Male
14683,Temanggung,44,Male
14684,Temanggung,19,Male
14685,Purworejo,59,Male
14686,Wonosobo,53,Female
14687,Temanggung,28,Male
14688,Kebumen,18,Female
14689,Kebumen,57,Female
14690,Purworejo,29,Female
14691,Kebumen,33,Male
14692,Wonosobo,52,Female
14693,Purworejo,58,Female
14694,Purworejo,59,Female
14695,Magelang,59,Female
14696,Magelang,17,Male
14697,Wonosobo,54,Female
14698,Kebumen,33,Female
14699,Purworejo,30,Male
14700,Purworejo,49,Male
14701,Purworejo,44,Female
14702,Wonosobo,59,Female
14703,Temanggung,49,Male
14704,Temanggung,56,Female
14705,Purworejo,39,Female
14706,Wonosobo,16,Female
14707,Temanggung,22,Male
14708,Temanggung,48,Female
14709,Temanggung,22,Male
14710,Purworejo,38,Female
14711,Temanggung,38,Female
14712,Magelang,28,Male
14713,Temanggung,32,Male
14714,Magelang,25,Female
14715,Kebumen,24,Male
14716,Magelang,23,Male
14717,Kebumen,29,Male
14718,Magelang,28,Female
14719,Magelang,44,Male
14720,Purworejo,45,Male
14721,Kebumen,33,Female
14722,Kebumen,45,Female
14723,Kebumen,30,Female
14724,Purworejo,32,Male
14725,Wonosobo,26,Female
14726,Magelang,45,Male
14727,Kebumen,55,Female
14728,Kebumen,23,Female
14729,Purworejo,41,Male
14730,Magelang,56,Female
14731,Magelang,39,Male
14732,Kebumen,53,Male
14733,Purworejo,27,Female
14734,Wonosobo,38,Female
14735,Purworejo,49,Female
14736,Kebumen,33,Female
14737,Kebumen,38,Female
14738,Magelang,45,Male
14739,Kebumen,26,Female
14740,Magelang,25,Male
14741,Purworejo,16,Female
14742,Purworejo,17,Male
14743,Kebumen,22,Male
14744,Purworejo,19,Male
14745,Kebumen,34,Male
14746,Magelang,30,Male
14747,Kebumen,22,Male
14748,Magelang,36,Male
14749,Wonosobo,16,Female
14750,Temanggung,33,Female
14751,Magelang,56,Female
14752,Purworejo,60,Female
14753,Wonosobo,42,Female
14754,Wonosobo,23,Male
14755,Kebumen,30,Female
14756,Kebumen,49,Male
14757,Purworejo,55,Male
14758,Temanggung,57,Female
14759,Purworejo,16,Male
14760,Kebumen,42,Female
14761,Magelang,20,Female
14762,Kebumen,18,Male
14763,Wonosobo,60,Female
14764,Magelang,45,Male
14765,Temanggung,48,Female
14766,Kebumen,28,Male
14767,Purworejo,40,Male
14768,Purworejo,33,Male
14769,Magelang,19,Female
14770,Magelang,52,Male
14771,Kebumen,18,Female
14772,Kebumen,55,Female
14773,Purworejo,33,Male
14774,Wonosobo,56,Female
14775,Purworejo,47,Male
14776,Temanggung,53,Female
14777,Wonosobo,16,Female
14778,Purworejo,25,Female
14779,Temanggung,45,Female
14780,Wonosobo,36,Male
14781,Purworejo,59,Male
14782,Wonosobo,21,Male
14783,Temanggung,37,Male
14784,Temanggung,16,Female
14785,Purworejo,30,Female
14786,Magelang,24,Female
14787,Purworejo,19,Male
14788,Temanggung,35,Male
14789,Magelang,55,Male
14790,Wonosobo,37,Male
14791,Temanggung,50,Male
14792,Magelang,55,Male
14793,Wonosobo,33,Male
14794,Kebumen,60,Female
14795,Wonosobo,20,Male
14796,Wonosobo,33,Female
14797,Magelang,49,Female
14798,Purworejo,38,Male
14799,Kebumen,47,Male
14800,Temanggung,43,Male
14801,Temanggung,20,Male
14802,Kebumen,40,Male
14803,Magelang,18,Female
14804,Purworejo,48,Male
14805,Magelang,16,Male
14806,Kebumen,47,Male
14807,Temanggung,15,Male
14808,Purworejo,21,Female
14809,Temanggung,19,Male
14810,Magelang,50,Male
14811,Purworejo,46,Female
14812,Kebumen,20,Male
14813,Temanggung,57,Male
14814,Magelang,23,Male
14815,Wonosobo,38,Female
14816,Kebumen,35,Female
14817,Wonosobo,17,Female
14818,Wonosobo,21,Female
14819,Wonosobo,45,Male
14820,Temanggung,38,Female
14821,Temanggung,23,Male
14822,Magelang,49,Female
14823,Wonosobo,48,Male
14824,Temanggung,41,Male
14825,Magelang,54,Male
14826,Kebumen,55,Male
14827,Kebumen,52,Male
14828,Purworejo,43,Male
14829,Purworejo,53,Male
14830,Wonosobo,16,Female
14831,Kebumen,33,Male
14832,Magelang,26,Male
14833,Magelang,57,Female
14834,Kebumen,29,Female
14835,Kebumen,35,Male
14836,Wonosobo,20,Male
14837,Purworejo,24,Female
14838,Magelang,59,Female
14839,Magelang,57,Female
14840,Magelang,42,Female
14841,Magelang,47,Male
14842,Kebumen,37,Male
14843,Kebumen,15,Female
14844,Kebumen,22,Male
14845,Temanggung,55,Female
14846,Wonosobo,17,Female
14847,Magelang,16,Female
14848,Magelang,32,Female
14849,Purworejo,34,Male
14850,Wonosobo,58,Male
14851,Temanggung,39,Female
14852,Magelang,32,Male
14853,Temanggung,45,Female
14854,Temanggung,34,Male
14855,Magelang,38,Male
14856,Magelang,59,Male
14857,Magelang,19,Male
14858,Purworejo,28,Male
14859,Purworejo,29,Female
14860,Purworejo,60,Male
14861,Magelang,32,Male
14862,Purworejo,33,Female
14863,Purworejo,46,Female
14864,Kebumen,26,Female
14865,Temanggung,27,Male
14866,Wonosobo,37,Female
14867,Temanggung,53,Male
14868,Wonosobo,33,Male
14869,Magelang,49,Male
14870,Temanggung,21,Male
14871,Temanggung,44,Male
14872,Temanggung,38,Male
14873,Purworejo,44,Female
14874,Temanggung,60,Male
14875,Kebumen,48,Male
14876,Magelang,52,Female
14877,Temanggung,54,Female
14878,Magelang,35,Male
14879,Magelang,53,Female
14880,Wonosobo,38,Female
14881,Magelang,24,Female
14882,Magelang,49,Male
14883,Purworejo,47,Male
14884,Wonosobo,45,Female
14885,Magelang,18,Male
14886,Purworejo,49,Male
14887,Magelang,37,Male
14888,Purworejo,35,Male
14889,Temanggung,42,Male
14890,Wonosobo,21,Female
14891,Temanggung,25,Female
14892,Wonosobo,18,Female
14893,Kebumen,27,Male
14894,Magelang,42,Female
14895,Magelang,18,Female
14896,Temanggung,16,Male
14897,Magelang,19,Female
14898,Magelang,20,Male
14899,Purworejo,44,Male
14900,Kebumen,55,Male
14901,Kebumen,57,Female
14902,Purworejo,26,Male
14903,Wonosobo,17,Female
14904,Wonosobo,50,Male
14905,Magelang,30,Female
14906,Kebumen,25,Female
14907,Temanggung,21,Female
14908,Temanggung,26,Female
14909,Wonosobo,41,Male
14910,Purworejo,33,Female
14911,Kebumen,60,Female
14912,Temanggung,41,Female
14913,Temanggung,54,Female
14914,Wonosobo,42,Female
14915,Temanggung,16,Female
14916,Temanggung,56,Male
14917,Temanggung,35,Female
14918,Temanggung,28,Female
14919,Kebumen,39,Female
14920,Kebumen,38,Female
14921,Wonosobo,49,Male
14922,Temanggung,50,Female
14923,Purworejo,27,Female
14924,Kebumen,16,Male
14925,Wonosobo,56,Female
14926,Kebumen,27,Female
14927,Temanggung,58,Female
14928,Wonosobo,17,Female
14929,Magelang,36,Male
14930,Purworejo,33,Female
14931,Temanggung,35,Male
14932,Temanggung,15,Male
14933,Purworejo,52,Male
14934,Wonosobo,23,Female
14935,Magelang,45,Male
14936,Wonosobo,43,Female
14937,Wonosobo,46,Female
14938,Magelang,27,Male
14939,Temanggung,19,Male
14940,Purworejo,24,Male
14941,Temanggung,43,Male
14942,Temanggung,54,Male
14943,Wonosobo,47,Male
14944,Temanggung,46,Male
14945,Temanggung,46,Female
14946,Wonosobo,37,Female
14947,Wonosobo,34,Female
14948,Purworejo,36,Female
14949,Temanggung,57,Male
14950,Purworejo,47,Male
14951,Purworejo,49,Male
14952,Wonosobo,54,Female
14953,Magelang,45,Male
14954,Temanggung,25,Male
14955,Purworejo,24,Female
14956,Magelang,29,Male
14957,Wonosobo,39,Male
14958,Purworejo,23,Female
14959,Wonosobo,26,Female
14960,Temanggung,57,Female
14961,Temanggung,48,Female
14962,Temanggung,20,Male
14963,Purworejo,52,Male
14964,Purworejo,33,Female
14965,Temanggung,57,Female
14966,Magelang,19,Female
14967,Purworejo,36,Female
14968,Purworejo,47,Female
14969,Temanggung,44,Male
14970,Purworejo,57,Male
14971,Magelang,30,Female
14972,Wonosobo,39,Male
14973,Temanggung,56,Male
14974,Purworejo,44,Male
14975,Temanggung,22,Female
14976,Magelang,51,Male
14977,Wonosobo,59,Male
14978,Wonosobo,27,Male
14979,Magelang,39,Male
14980,Magelang,43,Female
14981,Purworejo,56,Male
14982,Magelang,35,Male
14983,Magelang,54,Female
14984,Wonosobo,36,Female
14985,Purworejo,28,Female
14986,Temanggung,19,Female
14987,Magelang,47,Male
14988,Wonosobo,42,Female
14989,Temanggung,46,Male
14990,Temanggung,29,Male
14991,Purworejo,54,Male
14992,Kebumen,33,Female
14993,Magelang,53,Female
14994,Kebumen,33,Male
14995,Purworejo,43,Male
14996,Temanggung,28,Male
14997,Kebumen,40,Female
14998,Purworejo,56,Male
14999,Kebumen,46,Male
15000,Wonosobo,44,Female
15001,Kebumen,31,Female
15002,Purworejo,22,Male
15003,Kebumen,38,Female
15004,Kebumen,37,Male
15005,Magelang,21,Male
15006,Purworejo,30,Female
15007,Wonosobo,29,Male
15008,Wonosobo,60,Female
15009,Temanggung,59,Female
15010,Temanggung,33,Female
15011,Wonosobo,51,Male
15012,Kebumen,33,Female
15013,Kebumen,56,Male
15014,Wonosobo,52,Female
15015,Purworejo,15,Female
15016,Magelang,29,Male
15017,Wonosobo,55,Female
15018,Purworejo,25,Male
15019,Purworejo,44,Female
15020,Magelang,60,Female
15021,Magelang,30,Male
15022,Purworejo,50,Female
15023,Temanggung,51,Female
15024,Temanggung,54,Female
15025,Purworejo,22,Female
15026,Wonosobo,19,Male
15027,Purworejo,55,Male
15028,Kebumen,34,Male
15029,Purworejo,47,Male
15030,Temanggung,46,Male
15031,Wonosobo,38,Female
15032,Purworejo,18,Male
15033,Wonosobo,30,Male
15034,Temanggung,20,Female
15035,Kebumen,34,Male
15036,Magelang,39,Female
15037,Kebumen,57,Male
15038,Wonosobo,20,Male
15039,Temanggung,57,Female
15040,Temanggung,21,Male
15041,Wonosobo,32,Male
15042,Kebumen,24,Male
15043,Magelang,40,Male
15044,Temanggung,41,Female
15045,Purworejo,49,Male
15046,Temanggung,55,Female
15047,Kebumen,36,Male
15048,Purworejo,32,Female
15049,Kebumen,25,Female
15050,Kebumen,29,Female
15051,Magelang,43,Female
15052,Magelang,16,Male
15053,Purworejo,24,Male
15054,Temanggung,45,Male
15055,Purworejo,53,Male
15056,Purworejo,40,Female
15057,Magelang,34,Female
15058,Kebumen,47,Male
15059,Kebumen,59,Male
15060,Temanggung,48,Male
15061,Kebumen,53,Female
15062,Magelang,28,Male
15063,Temanggung,37,Male
15064,Magelang,39,Male
15065,Purworejo,30,Male
15066,Temanggung,31,Male
15067,Purworejo,22,Male
15068,Magelang,39,Female
15069,Magelang,35,Male
15070,Magelang,56,Male
15071,Temanggung,47,Female
15072,Wonosobo,22,Male
15073,Temanggung,49,Female
15074,Wonosobo,32,Male
15075,Temanggung,19,Male
15076,Purworejo,59,Female
15077,Temanggung,60,Male
15078,Temanggung,24,Female
15079,Wonosobo,56,Female
15080,Magelang,50,Male
15081,Wonosobo,30,Female
15082,Temanggung,47,Male
15083,Wonosobo,21,Male
15084,Wonosobo,58,Male
15085,Purworejo,57,Female
15086,Kebumen,22,Male
15087,Wonosobo,31,Female
15088,Magelang,18,Female
15089,Magelang,26,Male
15090,Magelang,55,Female
15091,Magelang,34,Female
15092,Magelang,55,Female
15093,Wonosobo,46,Female
15094,Purworejo,56,Female
15095,Temanggung,47,Female
15096,Magelang,19,Male
15097,Magelang,41,Male
15098,Magelang,59,Male
15099,Purworejo,17,Female
15100,Purworejo,44,Male
15101,Wonosobo,38,Male
15102,Purworejo,58,Female
15103,Purworejo,26,Female
15104,Temanggung,60,Female
15105,Magelang,26,Female
15106,Wonosobo,53,Male
15107,Purworejo,16,Male
15108,Purworejo,36,Female
15109,Wonosobo,42,Male
15110,Magelang,29,Female
15111,Purworejo,52,Female
15112,Wonosobo,26,Female
15113,Purworejo,16,Female
15114,Purworejo,18,Male
15115,Wonosobo,57,Male
15116,Purworejo,44,Male
15117,Wonosobo,51,Male
15118,Purworejo,54,Male
15119,Purworejo,25,Female
15120,Wonosobo,28,Female
15121,Wonosobo,53,Male
15122,Magelang,42,Male
15123,Kebumen,32,Female
15124,Kebumen,30,Male
15125,Temanggung,30,Male
15126,Magelang,43,Male
15127,Magelang,53,Female
15128,Magelang,30,Male
15129,Wonosobo,22,Female
15130,Kebumen,33,Male
15131,Magelang,48,Male
15132,Magelang,22,Female
15133,Purworejo,23,Female
15134,Temanggung,36,Female
15135,Kebumen,51,Female
15136,Wonosobo,17,Male
15137,Purworejo,54,Male
15138,Kebumen,28,Male
15139,Wonosobo,50,Female
15140,Kebumen,46,Male
15141,Kebumen,20,Male
15142,Purworejo,60,Female
